hamiltonian_id,num_orbitals,num_electrons,num_spin_orbitals,two_S,orbsym,isym,total_num_states,log10_hilbert_space_size,tbt_matrices_calc_time_s,bandwidth_calc_time_s,coulomb_matrix_bandwidth_upper,coulomb_matrix_bandwidth_lower,exchange_matrix_bandwidth_upper,exchange_matrix_bandwidth_lower,mean_field_matrix_bandwidth_upper,mean_field_matrix_bandwidth_lower,coulomb_calc_time_s,coulomb_matrix_algebraic_connectivity,coulomb_matrix_transitivity,coulomb_matrix_edgeCount,coulomb_matrix_graph_creation_time,coulomb_matrix_algebraic_connectivity_calc_time_s,coulomb_matrix_transitivity_calc_time_s,coulomb_matrix_specA_min,coulomb_matrix_specA_Q2,coulomb_matrix_specA_max,coulomb_matrix_specA_mean,coulomb_matrix_specA_std,coulomb_matrix_specA_coeff_variation,coulomb_matrix_specA_power_spectral_entropy,coulomb_matrix_specA_calc_time_s,coulomb_matrix_specA_stat_calc_time_s,coulomb_matrix_specL_min,coulomb_matrix_specL_Q2,coulomb_matrix_specL_max,coulomb_matrix_specL_mean,coulomb_matrix_specL_std,coulomb_matrix_specL_coeff_variation,coulomb_matrix_specL_power_spectral_entropy,coulomb_matrix_specL_calc_time_s,coulomb_matrix_specL_stat_calc_time_s,coulomb_matrix_specR_min,coulomb_matrix_specR_Q2,coulomb_matrix_specR_max,coulomb_matrix_specR_mean,coulomb_matrix_specR_std,coulomb_matrix_specR_coeff_variation,coulomb_matrix_specR_power_spectral_entropy,coulomb_matrix_specR_calc_time_s,coulomb_matrix_specR_stat_calc_time_s,exchange_calc_time_s,exchange_matrix_algebraic_connectivity,exchange_matrix_transitivity,exchange_matrix_edgeCount,exchange_matrix_graph_creation_time,exchange_matrix_algebraic_connectivity_calc_time_s,exchange_matrix_transitivity_calc_time_s,exchange_matrix_specA_min,exchange_matrix_specA_Q2,exchange_matrix_specA_max,exchange_matrix_specA_mean,exchange_matrix_specA_std,exchange_matrix_specA_coeff_variation,exchange_matrix_specA_power_spectral_entropy,exchange_matrix_specA_calc_time_s,exchange_matrix_specA_stat_calc_time_s,exchange_matrix_specL_min,exchange_matrix_specL_Q2,exchange_matrix_specL_max,exchange_matrix_specL_mean,exchange_matrix_specL_std,exchange_matrix_specL_coeff_variation,exchange_matrix_specL_power_spectral_entropy,exchange_matrix_specL_calc_time_s,exchange_matrix_specL_stat_calc_time_s,exchange_matrix_specR_min,exchange_matrix_specR_Q2,exchange_matrix_specR_max,exchange_matrix_specR_mean,exchange_matrix_specR_std,exchange_matrix_specR_coeff_variation,exchange_matrix_specR_power_spectral_entropy,exchange_matrix_specR_calc_time_s,exchange_matrix_specR_stat_calc_time_s,mean_field_calc_time_s,mean_field_matrix_algebraic_connectivity,mean_field_matrix_transitivity,mean_field_matrix_edgeCount,mean_field_matrix_graph_creation_time,mean_field_matrix_algebraic_connectivity_calc_time_s,mean_field_matrix_transitivity_calc_time_s,mean_field_matrix_specA_min,mean_field_matrix_specA_Q2,mean_field_matrix_specA_max,mean_field_matrix_specA_mean,mean_field_matrix_specA_std,mean_field_matrix_specA_coeff_variation,mean_field_matrix_specA_power_spectral_entropy,mean_field_matrix_specA_calc_time_s,mean_field_matrix_specA_stat_calc_time_s,mean_field_matrix_specL_min,mean_field_matrix_specL_Q2,mean_field_matrix_specL_max,mean_field_matrix_specL_mean,mean_field_matrix_specL_std,mean_field_matrix_specL_coeff_variation,mean_field_matrix_specL_power_spectral_entropy,mean_field_matrix_specL_calc_time_s,mean_field_matrix_specL_stat_calc_time_s,mean_field_matrix_specR_min,mean_field_matrix_specR_Q2,mean_field_matrix_specR_max,mean_field_matrix_specR_mean,mean_field_matrix_specR_std,mean_field_matrix_specR_coeff_variation,mean_field_matrix_specR_power_spectral_entropy,mean_field_matrix_specR_calc_time_s,mean_field_matrix_specR_stat_calc_time_s,tbt_graph_mapping_calc_time_s,tbt_abs_graph_mapping_calc_time_s,tbt_abs_graph_mapping_algebraic_connectivity,tbt_abs_graph_mapping_transitivity,tbt_abs_graph_mapping_edgeCount,tbt_abs_graph_mapping_graph_creation_time,tbt_abs_graph_mapping_algebraic_connectivity_calc_time_s,tbt_abs_graph_mapping_transitivity_calc_time_s,tbt_abs_graph_mapping_specA_min,tbt_abs_graph_mapping_specA_Q2,tbt_abs_graph_mapping_specA_max,tbt_abs_graph_mapping_specA_mean,tbt_abs_graph_mapping_specA_std,tbt_abs_graph_mapping_specA_coeff_variation,tbt_abs_graph_mapping_specA_power_spectral_entropy,tbt_abs_graph_mapping_specA_calc_time_s,tbt_abs_graph_mapping_specA_stat_calc_time_s,tbt_abs_graph_mapping_specL_min,tbt_abs_graph_mapping_specL_Q2,tbt_abs_graph_mapping_specL_max,tbt_abs_graph_mapping_specL_mean,tbt_abs_graph_mapping_specL_std,tbt_abs_graph_mapping_specL_coeff_variation,tbt_abs_graph_mapping_specL_power_spectral_entropy,tbt_abs_graph_mapping_specL_calc_time_s,tbt_abs_graph_mapping_specL_stat_calc_time_s,tbt_abs_graph_mapping_specR_min,tbt_abs_graph_mapping_specR_Q2,tbt_abs_graph_mapping_specR_max,tbt_abs_graph_mapping_specR_mean,tbt_abs_graph_mapping_specR_std,tbt_abs_graph_mapping_specR_coeff_variation,tbt_abs_graph_mapping_specR_power_spectral_entropy,tbt_abs_graph_mapping_specR_calc_time_s,tbt_abs_graph_mapping_specR_stat_calc_time_s,one_body_tensor_calc_time_s,one_body_tensor_bandwidth_upper,one_body_tensor_bandwidth_lower,density_hopping_tensor_mean,density_hopping_tensor_std,density_hopping_tensor_max,density_hopping_tensor_min,density_hopping_tensor_coeff_variation,density_hopping_tensor_inv_coeff_variation,density_hopping_tensor_sum_abs,tbt_density_hopping_calc_time_s,tbt_mean,tbt_std,tbt_max,tbt_min,tbt_coeff_variation,tbt_inv_coeff_variation,tbt_calc_time_s,l2_norm_diff_obt,l2_norm_diff_tbt,l2_norm_diff_total,hubbard_distance_calc_time_s,obt_l2_norm,obt_diag_l2_norm,obt_diag_orig_l2_ratio,tbt_l2_norm,tbt_diag_l2_norm,tbt_diag_orig_l2_ratio,diagonal_dominance,diagonal_dominance_calc_time_s,coarse_bond_dimension,total_loops_cpu_time_sec,total_loops_wall_time_sec
"fcidump.0_ru_macho_{'Ru'_ 'cc-pVTZ-PP', 'default'_ '6-311++G__'}",16,18,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,471435600.0,8.673422374751276,3.7189e-05,4.9492e-05,15,15,15,15,15,15,0.101780907,8.676655980028725,1.0,136,0.001055711,0.096392214,0.000944075,-12.730131549566153,0.04825914073361531,2.5026978060497873,-0.5310806821979869,3.207335182510527,-6.0392616226150615,3.9429941224246186,0.000870619,0.000221225,-17.793483713869946,-9.586671158107833,-3.5527130919568455e-15,-11.207510787283397,4.588686503063963,-0.40942958611920466,1.0930969283211178,0.000935046,0.000143653,-2.7590929570160116,0.20295520232407435,0.23099468767877504,1.3877787807814457e-17,0.7136801137831754,6267070405227891.0,3.9044044688270523,0.001020933,0.000128389,0.012424914,0.04247179228264354,1.0,136,0.000395758,0.008801182,0.000505722,-1.241912366567404,-0.3583796191685733,0.23673880870749073,-0.5310806821979874,0.4571879504092831,-0.8608634539616773,2.2529651444895964,0.000575266,0.000184473,5.56776196751729e-17,0.2006365753079124,0.4772143246338725,0.2025258456787314,0.11244710509720761,0.5552234813307904,1.637765090862627,0.000759662,0.000134147,-47.15192950361219,-9.200750157280677,194.60831871314068,-3.552713678800501e-15,51.23499140901967,-1.4839050142964388e+16,3.8600626652556915,0.000878435,0.00012678,0.114005399,17.520036215127465,1.0,136,0.000359092,0.110475694,0.000527438,-24.905765051266457,0.5392592185558963,5.413666327069051,-0.5310806821979852,6.408416997560521,-12.066748447783842,3.90631132630199,0.000456974,0.000225795,-35.820093054353286,-19.47675486215232,-2.842170909885122e-14,-22.617547420245522,9.205380326351365,-0.4070017033814817,1.0858368471791486,0.000740642,0.000130967,-1.3647883354448358,0.10026756200835346,0.11439638071064724,0.0,0.3530133689461125,3530133689461126.5,3.9044265228147816,0.000893779,0.000135837,0.168262481,0.072609565,29.757947739261795,1.0,136,0.000426479,0.068894717,0.000507127,17.264963484746485,22.3096350714516,69.66653695171188,27.65812546432769,12.863993727360103,0.46510721574213526,1.29670307220922,0.000511436,0.000227078,7.105427357601002e-15,40.21964111231663,48.905330139699764,37.81966261884976,11.340666842922182,0.2998616607772133,0.7203836936897902,0.000785733,0.000141851,-0.06721275484699486,-0.04864605890949804,0.7647065331047967,2.0816681711721685e-17,0.1976016087571205,1635549048008237.2,3.905007336952746,0.000912064,0.000133554,0.000470981,15,15,-0.045814470539616264,0.19815892899724724,0.1348207504929596,-1.2840961733537979,-4.3252476054677444,-0.2312006366377398,202.629006867362,0.000157918,-0.002763705663901184,0.050905397585178876,0.1814774220907226,-1.2840961733537979,-18.419254354794035,-0.05429101421468384,0.000276908,9.203199602809937,3.413299608944194,12.616499211754132,0.093078485,19.050578036134905,45.59581781977319,2.3934086269344474,7.24547187462234,4.026222785773554,0.5556881394951817,2.949096766429629,0.008731285,5,217.78314854500002,5.904834621
"fcidump.1_ru_macho_{'Ru'_ 'cc-pVTZ-PP', 'default'_ '6-311++G__'}",39,50,78,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1.2212229280555692e+21,21.086794949438072,0.000135499,2.8767e-05,38,38,38,38,38,38,0.27095436,10.61292424331167,1.0,780,0.002165972,0.25873287,0.003886877,-12.92241857952597,0.0270943272654954,3.2565323066496923,-0.09378553035298814,2.1798121974347278,-23.24252141274241,5.186271340597411,0.00124045,0.000226812,-20.394110655846745,-11.932584582787992,1.0450530504497717e-26,-12.445846730827919,3.2441340113866324,-0.2606599680639669,0.6548040651695547,0.001805417,0.000280918,-6.166500283617678,0.1672406184875479,0.1889162105777611,2.2773805633336544e-17,1.0006032993576683,8149973800974827.0,5.247477956664533,0.002333834,0.000186803,0.021036776,0.03634130315154242,1.0,780,0.002557452,0.009655442,0.003768956,-0.38587299508907996,-0.13280894780731803,0.4597187633222726,-0.09378553035298777,0.18260558135058833,-1.9470549525422742,4.24152563909249,0.001219396,0.000203397,2.276021005885301e-16,0.41711787799093314,0.8079756199724779,0.40509048051325586,0.17868389863450782,0.44109626671086577,1.2656458855821369,0.00140139,0.000154561,-66.81924202365879,-4.735299333256609,285.2000152769303,8.528790209684536e-15,47.42156479136381,5495737367463187.0,5.198573867478526,0.00184805,0.000153085,0.73802631,21.7609932718592,1.0,780,0.002229758,0.726307653,0.004341806,-26.1354112240691,0.2594480513184154,6.337504251940179,-0.09378553035298741,4.392260394844223,-46.83302827539343,5.1772124705254745,0.001279414,0.00021329,-40.828081320368085,-24.274890625112604,-7.1054273576008e-15,-25.296783942169093,6.47164679922642,-0.2558288363462025,0.6365019704280088,0.00136761,0.000159372,-3.0285172816847417,0.08196433538923421,0.09224254056753639,-4.981769982292369e-18,0.49141536354456083,5171800858140386.0,5.2474963026360895,0.001781609,0.000265138,5.450059167,0.04758752,68.77499268118267,1.0,780,0.002136707,0.03669446,0.003845476,15.753482738316354,33.465641585359144,182.8686745035174,38.729706436617114,27.428142774954793,0.7081939239545274,2.5006200094359072,0.001244826,0.000220866,-5.690150945651079e-14,142.44901693650206,208.32583851611034,137.2003439486686,41.94322358614512,0.3057078603377083,0.768854337510874,0.001335574,0.000150009,-0.035593010092166824,-0.013542335397701215,0.5945330424393859,-6.5830531908863446e-18,0.09659363566908526,1034005487959940.4,5.24479527891969,0.001740973,0.000144948,1.5296e-05,38,38,-0.008212832988067242,0.05607650692642033,0.13780383396306617,-0.64613356184915,-6.82791273217134,-0.14645764221447555,675.90474339328,0.000318059,-0.00018932717997771287,0.009383291357811088,0.1552958435145407,-0.64613356184915,-49.56124819965481,-0.020177054378686228,0.008978661,13.393351822616754,5.845961980169262,19.239313802786015,0.011196004,27.41968461159854,93.46137292740035,3.408550253268272,12.077686306396203,6.113895944059675,0.5062141695816215,3.9147644228498937,0.024509022,15,19333.444100394998,661.21680351
fcidump.2_co2_6-311++G__,6,8,12,0,"[0, 0, 0, 0, 0, 0]",1,495.0,2.694605198933569,0.000438646,0.000357653,5,5,5,5,5,5,0.521062245,3.617608127067332,1.0,21,0.002781358,0.515601052,0.000113349,-4.261331499840571,0.028234967191760184,0.17616654516397834,-0.6587669498569475,1.6120997354071394,-2.447147258612792,2.579837947351955,0.000366339,0.000175112,-5.044323891759908,-3.957153005435819,6.192239654858483e-16,-3.5255540093589706,1.646013671413354,-0.4668808553333263,1.0932681431330746,0.000616603,0.000140747,-2.403752796707857,0.4643554260891858,0.5528514780348347,-1.6653345369377348e-16,1.0762060173169334,-1.6175411880319238e+16,2.319677145442362,0.000698931,0.000117191,0.016266977,0.14930882130686862,1.0,21,8.6267e-05,0.01389545,0.000129982,-1.17312839963851,-0.6432156934636071,-0.3314916586917018,-0.6587669498569485,0.26829859425054237,-0.40727391425572224,0.8962460573841982,0.000332422,0.000172286,1.212138028838794e-16,0.2889196364243605,0.6776554699990527,0.29153541078525197,0.20921340113277553,0.7176260357850126,1.709628774161426,0.000636183,0.000120271,-13.395055847969495,-5.8336059585895725,36.89844877879748,-2.5165055224836883e-15,16.812892722798043,-6957522987788468.0,2.246151041678335,0.000723477,0.000116752,0.057783616,7.468820288310931,1.0,21,0.000145192,0.054963015,0.000112488,-8.125887798039813,0.7131092276032047,1.2270432494520656,-0.6587669498569483,3.3462860220756787,-5.07962037683027,2.4629990018696013,0.000356919,0.000173804,-10.728201882615894,-8.198771029133125,-3.500736349025188e-16,-7.342643429503192,3.450920008906584,-0.4699833298510146,1.1018997224419829,0.000743506,0.000167766,-1.1568797087244094,0.22503157156094514,0.2677799067049589,-9.251858538542972e-17,0.5180294772739361,6.924218265688124e+16,2.3209436455364836,0.000859324,0.000202374,0.001281447,0.048837359,10.733393650105505,1.0,21,0.000146016,0.045999445,0.00012466,6.69510595834586,9.149424694927227,21.682271995892158,10.630675106879309,5.1199600468593065,0.48162134534109546,1.122178296315338,0.000324344,0.000218053,-2.141897084161396e-15,12.117809179841908,14.989452492979694,10.498411933091894,4.886430373953673,0.46544471726730646,1.0878788624848967,0.000698467,0.000154218,-0.18633435660680772,-0.15444198655464453,0.8054886933229722,1.1564823173178715e-16,0.36061747173476993,1672248684066599.0,2.3167652924777733,0.000883108,0.000211274,1.6867e-05,3,4,-0.11534516595382405,0.266475884952269,0.03663767703537315,-0.9995341485656145,-2.310247531820685,-0.43285404971817454,25.70600023833977,0.000136339,-0.015401179808110909,0.11917360841633687,0.2483853130287499,-0.9995341485656145,-7.737953189376824,-0.12923314157196847,6.3693e-05,1.5855164390329248,1.4853715306994153,3.07088796973234,0.00032266,6.060295443993735,11.192866589957902,1.8469176450879103,3.2800626656002567,1.9070764515841228,0.5814146392947419,2.4283322843826523,9.2235e-05,5,22.916073102,1.152530557
"fcidump.3_ts_ru_macho_co2_{'Ru'_ 'cc-pVTZ-PP', 'default'_ '6-311++G__'}",28,34,56,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2142582442263899.2,15.330937541695091,0.000153146,2.5166e-05,27,27,27,27,27,27,0.283321656,8.911715296132817,1.0,406,0.001728159,0.276196383,0.001782605,-11.49933123202836,0.044253231571068,4.247292220320341,-0.1345058225806747,2.3319975911595643,-17.33752150217041,4.659453521673637,0.000755495,0.00031738,-18.590323472901396,-10.062851269293898,-5.88240417375914e-15,-10.827032035121565,3.486890082708739,-0.3220541023059408,0.8626678775167081,0.000987613,0.000143301,-5.090311387489113,0.19766287172829153,0.2249631637920226,-3.96508223080413e-18,0.9802035304921121,1.0206740977775086e+16,4.754136858781597,0.001204386,0.000137102,0.01621893,0.0306624496138416,1.0,406,0.001585174,0.009462792,0.001796133,-0.4750113074474955,-0.1651596818125779,0.4819105497900819,-0.13450582258067453,0.21758818968544652,-1.6176860266026085,3.8342756589777998,0.000742566,0.000188884,7.913108944450574e-17,0.32145839911175134,1.1301083535177336,0.40973624029757616,0.27845328293136395,0.679591540960921,2.0011745667080643,0.000949908,0.000134703,-77.28895146390641,-5.186462431609961,262.55088551514496,-1.5384519055520027e-15,52.42498238985971,-3.644541898656093e+16,4.693176879968728,0.001159792,0.000127683,0.163219822,18.012632795588427,1.0,406,0.001309247,0.156307671,0.001996757,-23.21587599804729,0.32969027704579057,8.308720942589737,-0.1345058225806761,4.699876032996407,-34.94180358011968,4.646086100289623,0.000820637,0.000214474,-37.225359557625694,-20.617547788840902,8.04022244361727e-17,-22.06380031054071,6.957714104980635,-0.31534522643665663,0.8368711562081028,0.001000702,0.000138474,-2.4912597899878266,0.09648545254088955,0.11133846017997215,4.5102810375396984e-17,0.4797168650842388,3306048062357706.5,4.7542178904088,0.001203053,0.000134953,1.383337032,0.059477697,42.206538145209585,1.0,406,0.001200799,0.053094424,0.001724163,9.949863912220117,25.09049180442882,124.92423347222612,31.14025810229566,20.786980745118186,0.6675275675889716,2.2058551042660133,0.000730417,0.000188015,-3.901041193881314e-14,82.33764323317962,147.19550386220223,83.49657705613608,34.99231890000659,0.4190868671955342,1.1196730349871253,0.001004795,0.000136801,-0.059788226880922724,-0.023775478945843198,0.7389354417050075,-2.8870754993042574e-17,0.14264656637416212,2005455932510030.2,4.753848361420752,0.001172765,0.000131962,1.4599e-05,27,27,-0.014001853491289035,0.08306903902202818,0.3546156773330653,-0.8667175564845421,-5.9327173415797105,-0.16855682521590287,392.4952341364575,0.000177139,-0.00047080605741357264,0.016504499181252456,0.3546156773330653,-0.8667175564845421,-35.055834395855975,-0.02852592206786018,0.001996785,10.115536613744595,4.8494527048396785,14.964989318584273,0.003242016,21.145553297910297,63.234224756536186,2.9904265859425534,10.116798580204975,5.176422528404191,0.5116660658375303,3.5020926517800834,0.024682807,27,8976.006193779,277.67882168200003
"fcidump.5_ts_ru_macho_melact_{'Ru'_ 'cc-pVTZ-PP', 'default'_ '6-311++G__'}",25,30,50,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,47129212243959.99,13.673290180668602,4.0181e-05,2.2939e-05,24,24,24,24,24,24,0.205869832,8.720768262859345,1.0,325,0.000875975,0.197045415,0.001460223,-11.516159027754409,0.04632561165033031,3.8258821725339276,-0.15707297194264472,2.443082761951982,-15.553807454818367,4.513898677130723,0.002891374,0.000833514,-18.059228524586597,-9.867906877429702,-6.926642777655071e-15,-10.752171055283673,3.6421065187521133,-0.33873219650485037,0.9105231241943623,0.001192114,0.000195678,-4.565515887240758,0.20051385545966155,0.2298434248207768,2.2759572004815707e-16,0.9326176726861899,2846855485624457.5,4.583971435714944,0.001163259,0.000145548,0.016755648,0.033880603519725855,1.0,325,0.000999906,0.010017635,0.001728454,-0.5195280636913895,-0.15338237708852406,0.3829802802911426,-0.15707297194264488,0.21684810179598374,-1.3805564325552202,3.465694007279155,0.000972859,0.000282391,3.4556709782234764e-17,0.2535512846470579,0.7249904581892727,0.3137011042960789,0.18619274965539728,0.5935355250763287,1.7291612366539502,0.001169503,0.000192204,-65.49766525831282,-7.432732344771919,245.96518089738154,9.07718344933528e-15,51.651479528987274,5628249649158804.0,4.538931423206682,0.001124831,0.000179026,0.190215214,17.64125790022162,1.0,325,0.001024461,0.182192612,0.001512463,-23.113105416909566,0.29377504819923894,7.5721212874658965,-0.15707297194264602,4.911196746662959,-31.266975380438133,4.5104809758807365,0.000807921,0.000195692,-36.16919153205616,-20.183533534743646,-1.4210017600122905e-14,-21.81804321486343,7.279315175269855,-0.33363739834885187,0.8914537621431051,0.002750082,0.000191934,-2.2446891416403485,0.09897467121486346,0.1136691693726263,1.071365218763276e-16,0.4585245499217581,2213634494623424.0,4.584052568941227,0.001275192,0.000185908,0.885128862,0.035579271,43.51442929503843,1.0,325,0.001352938,0.028846528,0.001500537,10.518790007544958,26.885162128564993,116.64411029979405,32.18154194075124,19.533066152554227,0.6069648927486491,2.0217594621927013,0.000673424,0.000210625,-1.6316582318969505e-14,70.66783918215127,122.79156829488461,78.1875289769618,28.67972121610786,0.3668068500356167,0.9543961152928382,0.001176155,0.000177105,-0.05281098391265605,-0.02352234945654373,0.6591338970658793,2.4841240175987878e-17,0.13484391403738077,1080123153593254.2,4.583344421634303,0.001407122,0.000156436,1.5624e-05,24,24,-0.017457136914121197,0.09727925474411905,0.18578785098142298,-0.9595819831611229,-5.572463298115618,-0.17945385128658728,361.7216731298545,0.000159108,-0.000665141013673469,0.020110058798203698,0.18578785098142298,-0.9595819831611229,-30.23427872405903,-0.033075040722047935,0.001135813,10.14758613325941,4.397412789287212,14.544998922546622,0.002781813,20.824048010999743,58.48720015324701,2.808637404329491,9.27077779003405,4.935153283965795,0.5323343300570759,3.340971734386567,0.019528405,8,2050.44004055,59.459799106999995
fcidump.7_melact_6-311++G__,9,12,18,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18564.0,4.268671559746992,0.000579128,0.000449451,8,8,8,8,8,8,0.259853716,4.423104512869327,1.0,45,0.004459173,0.252387398,0.00020982,-5.243221152514499,0.04583950429193868,0.6392692161442475,-0.46447735817399977,1.6996213709567511,-3.6592125343600697,3.145145413780043,0.000385707,0.000175896,-6.638117536653002,-5.193497963912448,2.663723946217751e-15,-4.695167231758588,1.7788835708211068,-0.37887544426289177,0.921512348715791,0.000697709,0.000126751,-3.085006098106739,0.38160299285361005,0.45226682269479934,1.1719020815487764e-16,1.091598633185952,5026002978953529.0,2.99832699940073,0.000761218,0.000119002,0.023373383,0.25700842445839717,1.0,45,0.000165745,0.020695549,0.000240414,-0.8532260817685458,-0.42387925082544803,-0.02629592598854036,-0.4644773581739998,0.22749427098377722,-0.48978549111225955,1.2802545254573885,0.000377694,0.000174193,-2.0773414209984751e-16,0.43096891494738543,0.7381274124142327,0.4240412224678327,0.20377931820231518,0.4805648776700565,1.235546813114557,0.000672091,0.000126947,-7.8016031213667185,-4.0905148085788685,37.355040990157676,-1.1348946473946044e-15,13.28539998137206,-1.2837441970367394e+16,2.994410432212546,0.000743344,0.000118877,0.1355916,9.283209049398238,1.0,45,0.00014497,0.132926996,0.000185295,-10.424626906080206,0.6357895993640209,1.7123116268152647,-0.46447735817399977,3.539236735979163,-7.6198261846238715,3.0611360988574936,0.000410336,0.000181886,-13.874579247988482,-10.768165125622856,-2.0832531109870814e-15,-9.814375685985008,3.7191413246008427,-0.37894833493197133,0.9217715094106693,0.000631147,0.000141645,-1.475940154894018,0.18244021543864067,0.21544293131448805,-6.78469626159818e-17,0.5222440985940817,1.6242449892266332e+16,2.997620586973512,0.000793171,0.000116581,0.01515652,0.014841661,23.651514429803033,1.0,45,0.000178374,0.012074751,0.000193056,6.351014093620876,12.276134875094359,50.89876959311125,15.84771967713454,12.868608876833907,0.8120164376330454,2.1554043524001405,0.000514052,0.000174483,-1.1387908080890006e-14,36.612782287006475,46.61862766484144,33.46000215449582,13.624263014524933,0.4071805779215804,0.9986381983219574,0.000665682,0.000123999,-0.0864001012619228,-0.05184426107922105,0.44668606513862535,3.854941057726238e-18,0.158416893579064,1525366939364111.8,2.9899872631626914,0.000718337,0.000138786,1.4481e-05,8,8,-0.06571392349451877,0.18642136497777023,0.09479573305118594,-0.9351178176399959,-2.836862495256734,-0.35250210458632125,56.88961556454615,8.9006e-05,-0.004478987723529812,0.0682345729954332,0.148886970228827,-0.9351178176399959,-15.234373748553244,-0.06564103103319009,7.3191e-05,2.421422029182614,2.333675135531418,4.755097164714032,0.000141048,8.433881893394059,18.239438853795427,2.1626386383335165,5.028479167870781,2.7325126235396993,0.543407366783769,2.7060460051172854,0.00014547,9,212.90035674099997,5.578105627
fcidump.8_melact_6-311++G__,14,22,28,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,376740.0,5.5760417334419925,4.2233e-05,2.4589e-05,13,13,13,13,13,13,0.123020524,4.789251864371337,1.0,105,0.00030391,0.119716913,0.000340661,-5.824061758438692,0.04563699991390761,1.4423605871725047,-0.22783134268110486,1.597645831045995,-7.012405809687992,3.713643010490736,0.000438891,0.000173141,-7.93450170024446,-5.759710127911303,1.960901176271704e-19,-5.522572795573569,1.721972931722127,-0.311806289471153,0.7593308396970522,0.000694953,0.000121078,-4.462138577982584,0.33764983283521954,0.4182557733514354,1.1895246692412391e-17,1.238284346090335,1.1066460664716538e+16,3.6989151470081514,0.000970306,0.000196945,0.02425467,0.2247797423353647,1.0,105,0.000314114,0.021207276,0.000368324,-0.4867733828937253,-0.2382300305310069,0.21972451553911582,-0.2278313426811049,0.18743399458572255,-0.8226874861904921,2.333513738954514,0.000424677,0.00019328,-1.9568385974895858e-16,0.436602946576069,0.7435180316607872,0.44196668120972177,0.19065473493733273,0.43137807224627284,1.13813293361911,0.000664571,0.000121452,-8.898388117065327,-4.369203002958048,61.827318932795045,-2.727976574793242e-15,17.22777803622355,-6555529528484842.0,3.6963875123838155,0.000787254,0.000115992,0.119332572,9.95595918491878,1.0,105,0.000284823,0.116110432,0.000368801,-11.860766703826263,0.40517684536776755,2.922554114763263,-0.22783134268110566,3.2986548697827547,-14.478494622225293,3.684494098196007,0.00046658,0.000181608,-16.28805149338698,-12.052118058073368,-1.7762197599571932e-15,-11.487112272356867,3.56014552371426,-0.3099251961070811,0.7524091800257922,0.000725875,0.000183479,-2.1434840075987887,0.1623424495202192,0.20133842515099482,1.8041124150158794e-16,0.5948262242756477,2121263830545393.2,3.6990774044805987,0.000829388,0.000121191,0.086334063,0.057681266,51.94197625786826,1.0,105,0.000321434,0.054144695,0.000345368,6.467006753732861,15.999974078715635,89.30969578492912,21.041390325870687,19.859135742104158,0.9438129056370895,2.6767202652132416,0.000615075,0.000178723,1.4210854694729276e-14,71.77055520034787,89.541962724251,66.95928167253686,21.360762982855427,0.31901123263716963,0.7756127266763708,0.000776757,0.000136994,-0.038507722093115954,-0.027102123251998726,0.3712348954034331,-2.4533946303100557e-17,0.1030642950702631,1365704048660194.2,3.6978647808181373,0.000964692,0.000131773,1.547e-05,13,13,-0.029201800131978234,0.11433453249453762,0.14492126323532917,-0.7108988097131937,-3.915324807984455,-0.2554066518212539,119.46578432973186,9.9522e-05,-0.0018958317161606017,0.033346270550179455,0.14492126323532917,-0.7108988097131937,-17.589256612772296,-0.05685288594140234,0.00013979,2.472576590689263,2.8935150032764634,5.366091593965726,0.002228589,10.641382944716185,30.905188473092736,2.904245494561234,6.159086590509465,3.205205717409859,0.5204027691945036,3.4246482637557376,0.00682129,7,343.194228551,9.077070661
